,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
1112,8,21,9,0.11111099999999999,0.0,0.611112,0.443054,2.05556,1.21868,125.59299999999999,113.444,142.444,120.889,-36.4444,50.5556,-14.1111,142.444,0.20358199999999999,-2.36253,5
1113,117,246,9,0.0,0.0,2.27778,5.618519999999999,2.66667,5.86667,15.4444,12.0,14.3333,20.0,-10.3333,-3.33333,13.6667,20.0,0.395955,2.39569,3
1114,112,30,9,0.0,0.0,0.555557,0.27216399999999996,1.22222,0.720082,113.259,100.77799999999999,130.111,108.889,-37.4444,50.5556,-13.1111,130.111,0.225384,-2.38531,5
1115,188,35,9,0.0,0.0,1.22222,1.05185,1.11111,0.562963,124.556,114.444,140.111,119.111,-30.3333,46.6667,-16.3333,140.111,0.183109,-2.2829200000000003,5
1116,220,111,9,0.0,0.0,2.55556,1.65552,2.27778,1.59745,29.5926,25.4444,38.2222,25.1111,-12.4444,25.8889,-13.4444,38.2222,0.349325,-2.06472,1
1117,2,114,9,0.0,0.0,0.833333,0.122222,0.277778,0.062963,1.7407400000000002,0.777778,3.88889,0.555556,-2.88889,6.44444,-3.55556,3.88889,0.881481,-2.02703,2
1118,145,185,9,0.11111099999999999,0.0,2.77778,2.2575,2.22222,1.9512599999999998,56.2593,49.8889,69.8889,49.0,-19.1111,40.8889,-21.7778,69.8889,0.30228299999999997,-2.0510599999999997,4
1119,30,251,9,0.0,0.0,2.44444,1.88169,8.0,1.60554,20.6667,21.4444,17.7778,22.7778,2.33333,-8.66667,6.33333,22.7778,0.231417,1.28706,3
1120,107,129,9,0.0,0.0,0.555556,0.562963,0.8888889999999999,0.874074,6.66667,8.44444,7.555560000000001,4.0,5.33333,2.66667,-8.0,8.44444,0.530556,-0.8439040000000001,0
1121,34,128,9,0.0,0.0,0.44444399999999995,0.11851800000000001,0.666667,0.488889,5.66667,7.444439999999999,6.555560000000001,3.0,5.33333,2.66667,-8.0,7.444439999999999,0.5974430000000001,-0.837598,0
1122,105,62,9,0.0,0.0,0.833335,0.166666,1.16667,0.833334,126.48100000000001,117.556,140.333,121.556,-26.7778,41.5556,-14.7778,140.333,0.162225,-2.27543,5
1123,237,192,9,0.11111099999999999,0.0,0.833333,0.547723,4.38889,3.52399,46.3704,41.1111,57.6667,40.3333,-15.7778,33.8889,-18.1111,57.6667,0.302675,-2.04724,4
1124,238,86,9,0.0,0.0,0.44444399999999995,0.0296296,0.333333,0.0444444,12.0,7.555560000000001,20.4444,8.0,-13.3333,25.3333,-12.0,20.4444,0.6295029999999999,-2.12836,6
1125,94,80,9,0.0,0.0,2.16667,1.1879,0.833334,0.505525,58.3333,51.2222,72.1111,51.6667,-21.3333,41.3333,-20.0,72.1111,0.29083400000000004,-2.11635,1
1126,139,187,9,0.0,0.0,2.05556,1.12382,1.83333,1.06979,60.4444,53.6667,74.7778,52.8889,-20.3333,43.0,-22.6667,74.7778,0.292692,-2.05821,4
1127,66,109,9,0.0,0.0,0.833332,0.809666,1.0,0.843276,102.48100000000001,89.4444,122.22200000000001,95.7778,-39.1111,59.2222,-20.1111,122.22200000000001,0.26811799999999997,-2.29755,5
1128,4,189,9,0.0,0.0,2.05556,3.88519,11.7222,114.596,26.4444,23.4444,33.0,22.8889,-9.0,19.6667,-10.6667,33.0,0.271473,-2.101,4
1129,18,70,9,0.0,0.11111099999999999,9.44444,5.8979,9.94444,6.94875,21.037,16.2222,26.6667,20.2222,-14.4444,16.8889,-2.44444,26.6667,0.415836,-2.5142,2
1130,202,71,9,0.0,0.0,0.9444440000000001,0.574134,0.777777,0.45542,38.3704,37.8889,42.1111,35.1111,-1.44444,11.2222,-9.77778,42.1111,0.166047,-1.67592,1
1131,3,21,9,0.0,0.0,0.444445,0.6074069999999999,1.22222,0.11851800000000001,130.148,120.77799999999999,143.222,126.444,-28.1111,39.2222,-11.1111,143.222,0.15667999999999999,-2.35718,5
1132,218,64,9,0.0,0.0,1.5,1.13039,1.83333,1.9635599999999998,8.0,6.11111,12.5556,5.33333,-5.66667,13.6667,-8.0,12.5556,0.579142,-1.96525,6
1133,194,124,9,0.0,0.0,1.5,0.433334,1.38889,0.907407,2.81481,1.0,5.55556,1.8888900000000002,-5.44444,8.22222,-2.77778,5.55556,0.836773,-2.28461,2
1134,209,191,9,0.0,0.11111099999999999,3.05556,2.3037799999999997,5.72222,6.07149,48.2222,43.8889,58.6667,42.1111,-13.0,31.3333,-18.3333,58.6667,0.279764,-1.9649,4
1135,32,206,9,0.0,0.11111099999999999,2.83333,1.7732599999999998,5.61111,2.80806,57.6296,50.4444,72.1111,50.3333,-21.5556,43.4444,-21.8889,72.1111,0.30568,-2.08593,4
1136,145,34,9,0.11111099999999999,0.0,0.555557,0.34074099999999996,1.8888900000000002,1.1407399999999999,137.037,131.444,146.667,133.0,-16.7778,28.8889,-12.1111,146.667,0.104539,-2.2,5
1137,93,127,9,0.0,0.0,1.11111,0.834443,1.0,0.7888109999999999,3.81481,1.33333,6.77778,3.33333,-7.444439999999999,8.88889,-1.44444,6.77778,0.827249,-2.47456,2
1138,33,94,9,0.0,0.0,1.33333,0.21081799999999998,2.55556,1.6420400000000002,5.88889,3.22222,7.77778,6.66667,-8.0,5.66667,2.33333,7.77778,0.609788,-2.86995,2
1139,184,145,9,0.0,0.0,0.722222,0.6116159999999999,0.22222199999999998,0.27216599999999996,0.555556,0.333333,1.22222,0.11111099999999999,-0.666667,2.0,-1.33333,1.22222,0.527778,-1.92094,6
1140,230,162,9,0.0,0.0,1.66667,1.07497,0.9444440000000001,0.574134,17.3333,13.7778,15.8889,22.3333,-10.6667,-4.33333,15.0,22.3333,0.382522,2.3503700000000003,3
1141,165,119,9,0.0,0.0,1.05556,1.57408,1.44444,0.8296290000000001,29.4815,23.2222,40.3333,24.8889,-18.7778,32.5556,-13.7778,40.3333,0.425713,-2.18778,6
1142,36,189,9,0.0,0.0,1.9444400000000002,2.46296,5.83333,21.5889,31.3704,28.4444,38.0,27.6667,-8.77778,19.8889,-11.1111,38.0,0.266302,-2.02035,4
1143,9,180,9,0.0,0.0,1.16667,0.722649,1.16667,0.983192,22.5556,17.4444,22.0,28.2222,-15.3333,-1.66667,17.0,28.2222,0.381429,2.54166,3
1144,159,210,9,0.0,0.0,1.5,1.36667,1.55556,2.16296,12.963,9.44444,12.0,17.4444,-10.5556,-2.88889,13.4444,17.4444,0.460437,2.42875,3
1145,126,141,9,0.0,0.0,1.38889,1.35185,0.8888889999999999,0.82963,3.25926,0.44444399999999995,7.66667,1.66667,-8.44444,13.2222,-4.77778,7.66667,0.9530860000000001,-2.25712,2
1146,133,102,9,0.0,0.11111099999999999,22.0556,374.596,29.8889,488.03,44.037,37.4444,52.6667,42.0,-19.7778,25.8889,-6.11111,52.6667,0.397892,-2.41682,2
1147,176,100,9,0.0,0.0,1.9444400000000002,0.774075,1.44444,0.6518510000000001,55.3704,50.3333,66.8889,48.8889,-15.1111,34.5556,-19.4444,66.8889,0.268621,-2.00619,1
1148,223,150,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
1149,72,31,9,0.0,0.0,1.11111,1.4963,1.33333,0.711108,135.92600000000002,129.889,145.556,132.333,-18.1111,28.8889,-10.7778,145.556,0.107616,-2.25501,5
1150,193,125,9,0.0,0.0,5.05556,2.55096,1.9444400000000002,1.87873,37.4444,32.3333,47.5556,32.4444,-15.3333,30.3333,-15.0,47.5556,0.321825,-2.10069,1
1151,103,130,9,0.0,0.0,0.333333,0.0,0.277778,0.38968200000000003,0.777778,0.0,2.33333,0.0,-2.33333,4.66667,-2.33333,2.33333,1.0,-2.0944,2
1152,146,124,9,0.0,0.0,0.5,0.166667,0.388889,0.10740699999999999,6.03704,7.444439999999999,7.33333,3.33333,4.22222,3.88889,-8.11111,7.66667,0.563492,-1.02473,0
1153,67,34,9,0.0,0.0,1.11111,1.2232299999999998,0.555556,0.583731,54.2593,46.2222,70.3333,46.2222,-24.1111,48.2222,-24.1111,70.3333,0.34747,-2.09452,1
1154,130,189,9,0.0,0.0,0.8888889999999999,0.34074099999999996,1.16667,0.922222,12.0,9.44444,10.1111,16.4444,-7.66667,-5.66667,13.3333,16.4444,0.43944300000000003,2.19414,3
1155,234,161,9,0.0,0.0,0.8888889999999999,0.501849,1.61111,1.4050200000000002,19.037,15.1111,17.0,25.0,-11.7778,-6.11111,17.8889,25.0,0.395599,2.2927400000000002,3
1156,83,133,9,0.11111099999999999,0.0,2.33333,2.13957,1.16667,1.06979,48.6667,41.5556,62.5556,41.8889,-21.3333,41.6667,-20.3333,62.5556,0.339145,-2.11179,1
1157,96,236,9,0.0,0.0,1.72222,3.8407400000000003,1.72222,1.12963,13.963,10.7778,12.4444,18.6667,-9.55556,-4.55556,14.1111,18.6667,0.42423500000000003,2.32063,3
1158,41,77,9,0.11111099999999999,0.0,1.77778,0.6518510000000001,1.61111,1.57407,5.0,1.22222,10.2222,3.55556,-11.3333,15.6667,-4.33333,10.2222,0.891608,-2.35488,2
1159,161,135,9,0.0,0.0,0.055555600000000004,0.13608299999999998,0.11111099999999999,0.17213299999999998,1.25926,0.777778,3.0,0.0,-1.44444,5.22222,-3.7777800000000004,3.0,1.0,-1.8222099999999999,6
1160,158,76,9,0.0,0.0,0.833333,0.658281,3.2777800000000004,3.06534,34.8519,31.8889,42.0,30.6667,-8.88889,21.4444,-12.5556,42.0,0.27031,-1.9815,1
1161,241,90,9,0.0,0.11111099999999999,5.66667,23.3778,6.77778,63.763000000000005,9.0,4.77778,15.6667,6.555560000000001,-12.6667,20.0,-7.33333,15.6667,0.762919,-2.2663900000000003,2
1162,240,58,9,0.0,0.0,1.05555,0.774072,1.0,0.711108,92.7037,76.8889,118.556,82.6667,-47.4444,77.5556,-30.1111,118.556,0.351331,-2.2393,5
1163,84,65,9,0.0,0.0,0.722221,0.37407199999999996,2.0,0.711109,125.667,115.333,141.667,120.0,-31.0,48.0,-17.0,141.667,0.185658,-2.27374,5
1164,157,20,9,0.0,0.0,1.33333,0.760117,4.94444,4.47917,35.4815,32.0,42.7778,31.6667,-10.4444,21.8889,-11.4444,42.7778,0.26195799999999997,-2.0452,1
1165,185,102,9,0.0,0.0,11.0556,73.7074,0.444445,0.207407,56.7778,51.1111,69.1111,50.1111,-17.0,37.0,-20.0,69.1111,0.274353,-2.03405,1
1166,41,150,9,0.0,0.0,1.77778,1.9407400000000001,2.16667,1.5,20.7407,16.2222,29.2222,16.7778,-13.5556,25.4444,-11.8889,29.2222,0.44157299999999994,-2.13488,1
1167,222,145,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
1168,228,20,9,0.0,0.0,1.05555,0.490655,0.833333,0.7527729999999999,125.0,114.0,140.556,120.444,-33.0,46.6667,-13.6667,140.556,0.188892,-2.34801,5
1169,212,81,9,0.0,0.0,0.72222,0.10740899999999999,0.833332,0.0777789,92.1852,77.2222,118.444,80.8889,-44.8889,78.7778,-33.8889,118.444,0.347902,-2.1874,5
1170,196,93,9,0.0,0.0,1.77778,2.56296,1.5,0.922222,5.0,2.0,9.33333,3.66667,-9.0,13.0,-4.0,9.33333,0.80862,-2.3294200000000003,2
1171,170,154,9,0.0,0.0,0.11111099999999999,0.17213299999999998,0.055555600000000004,0.13608299999999998,0.0740741,0.0,0.22222199999999998,0.0,-0.22222199999999998,0.44444399999999995,-0.22222199999999998,0.22222199999999998,0.22222199999999998,-2.0944,6
1172,91,247,9,0.0,0.0,2.66667,1.24722,2.22222,1.42465,12.6296,9.55556,12.4444,15.8889,-9.22222,-0.555556,9.77778,15.8889,0.401833,2.55309,3
1173,41,93,9,0.0,0.0,0.72222,0.15185099999999999,1.05555,1.39629,112.296,103.889,128.0,105.0,-25.2222,47.1111,-21.8889,128.0,0.188313,-2.14142,5
1174,8,226,9,0.0,0.0,2.88889,1.9851299999999998,1.11111,0.45542,18.0,14.0,15.7778,24.2222,-12.0,-6.66667,18.6667,24.2222,0.424404,2.27303,3
1175,41,61,9,0.0,0.0,2.05556,1.57407,1.55556,1.9407400000000001,21.7407,20.3333,28.7778,16.1111,-4.22222,21.1111,-16.8889,28.7778,0.437042,-1.7372900000000002,0
1176,80,95,9,0.0,0.0,1.22222,1.0074100000000001,0.9444440000000001,0.551851,21.4074,21.3333,26.6667,16.2222,-0.22222199999999998,15.7778,-15.5556,26.6667,0.390436,-1.56733,0
1177,58,95,9,0.0,0.0,2.16667,1.63333,1.9444400000000002,0.685186,4.44444,1.22222,9.0,3.11111,-9.66667,13.6667,-4.0,9.0,0.8749170000000001,-2.3338,2
1178,197,236,9,0.0,0.0,2.44444,6.82963,3.33333,7.6,16.0741,13.1111,16.6667,18.4444,-8.88889,1.77778,7.111110000000001,18.5556,0.292729,2.7898,3
1179,207,58,9,0.0,0.0,0.8333309999999999,0.45946899999999996,1.0,0.421638,122.0,110.111,138.778,117.111,-35.6667,50.3333,-14.6667,138.778,0.20650300000000002,-2.34927,5
1180,156,86,9,0.0,0.0,2.27778,0.38968200000000003,0.277778,0.250924,20.4444,15.8889,28.5556,16.8889,-13.6667,24.3333,-10.6667,28.5556,0.444698,-2.17828,6
1181,240,79,9,0.0,0.0,16.2778,40.863,14.1667,155.322,32.7778,24.3333,45.7778,28.2222,-25.3333,39.0,-13.6667,45.7778,0.489062,-2.2863,2
1182,89,68,9,0.0,0.0,4.05556,3.04074,2.38889,1.21852,17.7037,17.6667,23.0,12.4444,-0.11111099999999999,15.8889,-15.7778,23.0,0.462002,-1.56397,0
1183,143,34,9,0.0,0.0,1.05555,0.928956,1.38889,0.879814,125.48100000000001,113.667,142.0,120.77799999999999,-35.4444,49.5556,-14.1111,142.0,0.199516,-2.35727,5
1184,169,98,9,0.0,0.0,0.722221,0.15185,1.66667,0.755554,92.3333,77.3333,116.889,82.7778,-45.0,73.6667,-28.6667,116.889,0.33828800000000003,-2.2385200000000003,5
1185,197,144,9,0.0,0.0,0.9444440000000001,0.712325,0.388889,0.49065299999999995,0.703704,0.333333,1.66667,0.11111099999999999,-1.11111,2.88889,-1.77778,1.66667,0.8611110000000001,-1.9869400000000002,6
1186,62,26,9,0.0,0.0,0.777777,0.272165,0.44444399999999995,0.403686,112.22200000000001,98.3333,130.889,107.444,-41.6667,56.0,-14.3333,130.889,0.248698,-2.38614,5
1187,134,194,9,0.0,0.0,2.61111,1.21868,5.22222,4.43555,58.963,52.8889,71.5556,52.4444,-18.2222,37.7778,-19.5556,71.5556,0.273444,-2.08189,4
1188,54,91,9,0.0,0.0,1.44444,1.54074,0.833333,0.255556,3.25926,0.555556,8.0,1.22222,-8.11111,14.2222,-6.11111,8.0,0.9448110000000001,-2.18672,2
1189,146,72,9,0.0,0.0,0.9444440000000001,0.5074069999999999,1.66667,0.5777760000000001,26.2222,23.7778,35.4444,19.4444,-7.33333,27.6667,-20.3333,35.4444,0.45092600000000005,-1.80787,0
1190,230,180,9,0.11111099999999999,0.0,1.11111,0.518518,1.9444400000000002,1.26296,13.8519,9.66667,13.1111,18.7778,-12.5556,-2.22222,14.7778,18.7778,0.486883,2.48792,3
1191,196,161,9,0.0,0.0,2.77778,5.54073,11.7778,93.9852,41.963,36.5556,51.2222,38.1111,-16.2222,27.7778,-11.5556,51.3333,0.282125,-2.38829,4
1192,87,135,9,0.0,0.0,0.388889,0.24074099999999998,0.333333,0.177778,0.9629629999999999,0.0,2.77778,0.11111099999999999,-2.88889,5.44444,-2.55556,2.77778,1.0,-2.11755,2
1193,235,81,9,0.0,0.0,1.38889,0.41851800000000006,0.777778,0.296296,3.4814800000000004,1.0,7.444439999999999,2.0,-7.444439999999999,11.8889,-4.44444,7.444439999999999,0.881217,-2.2481299999999997,2
1194,76,106,9,0.0,0.0,1.83333,3.5444400000000003,2.22222,3.71852,3.66667,1.0,7.888889999999999,2.11111,-8.0,12.6667,-4.66667,7.888889999999999,0.9035709999999999,-2.2555400000000003,2
1195,149,117,9,0.22222199999999998,0.0,0.833333,0.255556,1.0,0.444445,21.2222,21.1111,26.3333,16.2222,-0.333333,15.3333,-15.0,26.3333,0.382629,-1.5744799999999999,0
1196,69,92,9,0.11111099999999999,0.0,1.8888900000000002,4.51852,2.0,1.0222200000000001,19.3704,20.2222,23.3333,14.5556,2.55556,11.8889,-14.4444,23.3333,0.37657399999999996,-1.40824,0
1197,235,195,9,0.0,0.0,1.8888900000000002,2.09408,3.0,1.73845,48.3333,42.7778,59.6667,42.5556,-16.6667,34.0,-17.3333,59.6667,0.290585,-2.0811,4
1198,174,145,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
1199,137,66,9,0.0,0.0,2.61111,3.04074,2.94444,3.88518,28.4074,25.3333,38.2222,21.6667,-9.22222,29.4444,-20.2222,38.2222,0.430558,-1.8449900000000001,0
1200,121,113,9,0.0,0.0,1.72222,1.5296299999999998,2.94444,1.5296299999999998,20.2593,20.0,25.4444,15.3333,-0.777778,15.5556,-14.7778,25.4444,0.39658899999999997,-1.58561,0
1201,74,215,9,0.0,0.0,0.444445,0.0740741,0.5,0.122222,6.92593,5.11111,4.44444,11.2222,-5.44444,-7.444439999999999,12.8889,11.2222,0.603704,1.9911599999999998,3
1202,35,42,9,0.11111099999999999,0.0,1.05556,0.15185099999999999,1.38889,0.5074069999999999,22.5926,20.0,31.1111,16.6667,-7.77778,25.5556,-17.7778,31.1111,0.46275200000000005,-1.8424900000000002,0
1203,143,20,9,0.0,0.0,1.11112,0.75031,1.27778,0.928959,127.333,116.77799999999999,142.667,122.556,-31.6667,46.0,-14.3333,142.667,0.181475,-2.32692,5
1204,131,144,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
1205,127,143,9,0.0,0.0,1.5,0.122222,0.8888889999999999,0.6074069999999999,4.18518,0.8888889999999999,9.44444,2.22222,-9.88889,15.7778,-5.88889,9.44444,0.915376,-2.2574099999999997,2
1206,157,221,9,0.0,0.0,1.05556,0.64693,1.22222,0.620633,12.1111,10.2222,8.11111,18.0,-5.66667,-12.0,17.6667,18.0,0.54918,1.87715,3
1207,59,141,9,0.11111099999999999,0.0,2.38889,1.5408,2.16667,1.2780200000000002,12.6667,7.888889999999999,18.5556,11.5556,-14.3333,17.6667,-3.33333,18.5556,0.585775,-2.4515700000000002,2
1208,239,123,9,0.0,0.0,0.5,0.07777769999999999,0.5,0.166667,1.51852,0.0,4.22222,0.333333,-4.55556,8.11111,-3.55556,4.22222,1.0,-2.1640900000000003,2
1209,27,106,9,0.0,0.0,0.611111,0.41851800000000006,1.27778,0.596296,2.18519,0.333333,4.88889,1.33333,-5.55556,8.11111,-2.55556,4.88889,0.9517200000000001,-2.27407,2
1210,25,91,9,0.0,0.0,1.61111,4.37407,1.38889,0.996296,3.88889,0.8888889999999999,8.11111,2.66667,-9.0,12.6667,-3.66667,8.11111,0.9114479999999999,-2.35458,2
1211,74,127,9,0.0,0.0,4.83333,3.6499599999999996,1.66667,1.24722,45.2593,39.4444,57.3333,39.0,-17.4444,36.2222,-18.7778,57.3333,0.317325,-2.06104,1
1212,92,44,9,0.11111099999999999,0.0,0.722223,0.5741350000000001,1.16667,1.04881,123.815,113.444,138.111,119.889,-31.1111,42.8889,-11.7778,138.111,0.178428,-2.36728,5
1213,92,70,9,0.11111099999999999,0.0,1.11111,1.36083,0.777777,0.655461,61.1111,53.4444,77.0,52.8889,-23.0,47.6667,-24.6667,77.0,0.314365,-2.07083,1
1214,38,112,9,0.0,0.0,0.555556,0.385185,1.0,0.0888888,6.22222,7.0,8.11111,3.55556,2.33333,5.66667,-8.0,8.11111,0.559171,-1.27399,0
1215,138,133,9,0.0,0.0,0.666667,0.44444399999999995,1.16667,0.21111100000000002,6.44444,7.77778,7.888889999999999,3.66667,4.0,4.33333,-8.33333,8.22222,0.5582010000000001,-1.07766,0
1216,118,126,9,0.0,0.0,0.666667,0.4,1.83333,2.12222,20.5556,16.1111,28.6667,16.8889,-13.3333,24.3333,-11.0,28.6667,0.43707799999999997,-2.1588,1
1217,85,70,9,0.0,0.0,1.27778,0.72963,1.83333,1.14444,23.6667,23.0,30.1111,17.8889,-2.0,19.3333,-17.3333,30.1111,0.406015,-1.6496,0
1218,201,135,9,0.0,0.0,0.555555,0.296296,0.8888889999999999,0.074074,5.51852,7.111110000000001,6.44444,3.0,4.77778,2.77778,-7.555560000000001,7.444439999999999,0.599427,-0.892179,0
1219,59,111,9,0.0,0.0,0.277778,0.151852,0.5,0.122222,5.44444,6.44444,7.0,2.88889,3.0,4.66667,-7.66667,7.22222,0.60119,-1.18139,0
1220,124,183,9,0.0,0.0,1.77778,0.429629,2.27778,4.1963,18.1852,14.2222,17.1111,23.2222,-11.8889,-3.22222,15.1111,23.2222,0.389882,2.42802,3
1221,85,124,9,0.0,0.0,1.22222,0.9349190000000001,2.38889,1.67884,14.6667,7.555560000000001,24.1111,12.3333,-21.3333,28.3333,-7.0,24.1111,0.6911229999999999,-2.39668,2
1222,99,149,9,0.0,0.0,3.66667,4.57777,2.11111,1.58518,21.3704,16.6667,30.0,17.4444,-14.1111,25.8889,-11.7778,30.0,0.445172,-2.1417900000000003,1
1223,120,89,9,0.11111099999999999,0.0,4.0,9.55555,5.83333,11.8555,10.4815,5.77778,17.1111,8.55556,-14.1111,19.8889,-5.77778,17.1111,0.686685,-2.35679,2
1224,244,193,9,0.0,0.0,2.05556,2.22527,3.88889,3.6311400000000003,16.1852,13.3333,14.2222,21.0,-8.55556,-5.88889,14.4444,21.0,0.378871,2.2221,3
1225,99,132,9,0.0,0.0,0.44444399999999995,0.385185,0.555555,0.785185,0.740741,0.11111099999999999,2.0,0.11111099999999999,-1.8888900000000002,3.7777800000000004,-1.8888900000000002,2.0,0.981482,-2.0944,2
1226,163,166,9,0.0,0.0,1.77778,1.0963,2.44444,1.05185,16.963,12.3333,16.3333,22.2222,-13.8889,-1.8888900000000002,15.7778,22.2222,0.44621400000000006,2.51583,3
1227,210,114,9,0.0,0.0,1.27778,1.30741,0.611111,0.062963,16.1852,11.4444,25.0,12.1111,-14.2222,26.4444,-12.2222,25.0,0.546207,-2.14166,6
1228,65,54,9,0.0,0.0,1.77778,1.6740700000000002,2.72222,4.32963,24.5926,22.7778,32.5556,18.4444,-5.44444,23.8889,-18.4444,32.5556,0.432167,-1.76075,0
1229,252,36,9,0.0,0.0,0.944443,0.1963,1.0,0.222216,135.296,128.556,146.111,131.222,-20.2222,32.4444,-12.2222,146.111,0.12003,-2.24716,5
1230,183,185,9,0.0,0.0,2.88889,1.42465,5.77778,5.55645,44.963,40.6667,55.0,39.2222,-12.8889,30.1111,-17.2222,55.0,0.28574,-2.0049900000000003,4
1231,76,64,9,0.0,0.0,2.22222,5.4963,2.88889,4.34074,23.6296,21.7778,31.2222,17.8889,-5.55556,22.7778,-17.2222,31.2222,0.42481899999999995,-1.7567099999999998,0
1232,47,121,9,0.0,0.0,0.8888889999999999,1.0256,4.88889,3.20878,53.6667,46.8889,66.8889,47.2222,-20.3333,39.6667,-19.3333,66.8889,0.300672,-2.11023,1
1233,217,195,9,0.0,0.0,4.22222,3.2840800000000003,2.38889,2.10203,45.0741,39.6667,55.5556,40.0,-16.2222,31.4444,-15.2222,55.5556,0.292957,-2.11857,4
1234,48,202,9,0.0,0.11111099999999999,3.38889,1.62504,4.83333,4.092,58.0,52.0,71.0,51.0,-18.0,39.0,-21.0,71.0,0.284515,-2.0459400000000003,4
1235,200,13,9,0.0,0.0,1.77778,1.85792,0.277778,0.250924,9.2963,6.11111,15.8889,5.88889,-9.55556,19.7778,-10.2222,15.8889,0.632739,-2.07413,6
1236,229,124,9,0.0,0.0,0.8888889999999999,0.074074,0.8888889999999999,0.34074099999999996,5.88889,7.111110000000001,7.111110000000001,3.44444,3.66667,3.66667,-7.33333,7.555560000000001,0.545855,-1.03766,0
1237,9,131,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1238,140,181,9,0.11111099999999999,0.0,0.833333,0.477778,1.27778,1.7074099999999999,19.2963,15.4444,18.4444,24.0,-11.5556,-2.55556,14.1111,24.0,0.357668,2.45847,3
1239,188,186,9,0.0,0.0,0.8888879999999999,0.162962,0.777778,0.207407,18.5185,15.3333,18.2222,22.0,-9.55556,-0.8888889999999999,10.4444,22.0,0.301883,2.5874,3
1240,154,128,9,0.0,0.0,0.5,0.3,0.333333,0.0444444,5.96296,7.33333,7.22222,3.33333,4.11111,3.7777800000000004,-7.888889999999999,7.66667,0.563713,-1.00505,0
1241,78,72,9,0.0,0.0,1.11111,1.0074100000000001,1.05556,0.729631,125.556,115.333,140.556,120.77799999999999,-30.6667,45.0,-14.3333,140.556,0.17933,-2.32084,5
1242,34,164,9,0.0,0.0,0.8888889999999999,0.40368699999999996,1.27778,0.49065299999999995,11.3333,9.22222,10.3333,14.4444,-6.33333,-3.0,9.33333,14.4444,0.367923,2.2911200000000003,3
1243,112,90,9,0.0,0.0,7.388889999999999,6.94556,1.27778,0.879814,65.1852,57.6667,79.7778,58.1111,-22.5556,43.7778,-21.2222,79.7778,0.278345,-2.10881,1
1244,186,98,9,0.0,0.0,1.27778,1.18165,5.94444,3.0798,33.963,31.0,41.0,29.8889,-8.88889,21.1111,-12.2222,41.0,0.265698,-1.9603099999999998,1
1245,233,81,9,0.0,0.0,0.611113,0.329631,1.05556,0.5518529999999999,90.4074,75.6667,116.444,79.1111,-44.2222,78.1111,-33.8889,116.444,0.350039,-2.18233,5
1246,121,82,9,0.0,0.0,0.555556,0.34426599999999996,0.611111,0.443054,106.51899999999999,92.8889,125.889,100.77799999999999,-40.8889,58.1111,-17.2222,125.889,0.26209299999999996,-2.3448700000000002,5
1247,24,83,9,0.0,0.0,2.77778,4.91852,3.61111,2.37407,18.7407,19.1111,23.2222,13.8889,1.11111,13.4444,-14.5556,23.3333,0.399927,-1.45682,0
1248,107,210,9,0.0,0.0,0.9444450000000001,0.596296,1.83333,0.655555,15.1111,11.2222,14.2222,19.8889,-11.6667,-2.66667,14.3333,19.8889,0.43576899999999996,2.4616,3
1249,103,174,9,0.11111099999999999,0.0,1.44444,1.16746,1.66667,1.26491,23.1852,20.6667,19.8889,29.0,-7.555560000000001,-9.88889,17.4444,29.0,0.32797,2.0337,3
1250,145,248,9,0.0,0.0,2.05556,1.7180900000000001,2.11111,1.37706,26.8889,23.2222,25.1111,32.3333,-11.0,-5.33333,16.3333,32.3333,0.291675,2.2851,3
1251,59,135,9,0.0,0.0,0.166667,0.18257400000000001,0.055555600000000004,0.13608299999999998,0.48148199999999997,0.0,1.44444,0.0,-1.44444,2.88889,-1.44444,1.44444,1.0,-2.0944,6
1252,45,205,9,0.0,0.0,1.94445,2.1951099999999997,3.33333,2.52982,50.2593,44.8889,61.7778,44.1111,-16.1111,34.5556,-18.4444,61.7778,0.287573,-2.04465,4
1253,237,83,9,0.0,0.0,0.722222,0.41851800000000006,5.83333,20.9222,9.88889,6.0,17.0,6.66667,-11.6667,21.3333,-9.66667,17.0,0.676581,-2.15026,6
1254,120,74,9,0.0,0.0,0.333335,0.08888919999999999,0.500001,0.077778,101.852,89.1111,123.22200000000001,93.2222,-38.2222,64.1111,-25.8889,123.22200000000001,0.27678400000000003,-2.22055,5
